user_id,first_name,last_name,age,city,reg_date,plan,churn_date,messages_included,gb_per_month,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute
10223,Ana,Torres,71,Bogotá,2022-03-03 01:28:34.928732183,Basico,,100,5,100,12,1.2,0.08,0.1
10224,Sofia,Lopez,43,Medellín,2022-03-03 08:02:52.843210803,Premium,,500,20,600,25,1.0,0.05,0.07
10225,Mariana,Garcia,35,CDMX,2022-03-03 14:37:10.757689423,Basico,,100,5,100,12,1.2,0.08,0.1
10226,Luis,Torres,26,GDL,2022-03-03 21:11:28.672168042,Basico,,100,5,100,12,1.2,0.08,0.1
10227,Mateo,Gomez,55,Cali,2022-03-04 03:45:46.586646662,Basico,,100,5,100,12,1.2,0.08,0.1
10228,Carlos,Garcia,40,Cali,2022-03-04 10:20:04.501125282,Basico,"1,73301E+18",100,5,100,12,1.2,0.08,0.1
10229,Luis,Lopez,38,MTY,2022-03-04 16:54:22.415603901,Basico,,100,5,100,12,1.2,0.08,0.1
10230,Mariana,Torres,74,,2022-03-04 23:28:40.330082521,Basico,,100,5,100,12,1.2,0.08,0.1
10231,Carlos,Garcia,18,,2022-03-05 06:02:58.244561141,Premium,,500,20,600,25,1.0,0.05,0.07
10232,Sofia,Torres,38,,2022-03-05 12:37:16.159039760,Basico,,100,5,100,12,1.2,0.08,0.1
10233,Sofia,Torres,44,Bogotá,2022-03-05 19:11:34.073518380,Premium,,500,20,600,25,1.0,0.05,0.07
10234,Ana,Lopez,59,GDL,2022-03-06 01:45:51.987997000,Basico,,100,5,100,12,1.2,0.08,0.1
10235,Mariana,Ramirez,76,Medellín,2022-03-06 08:20:09.902475619,Premium,,500,20,600,25,1.0,0.05,0.07
10236,Mateo,Garcia,23,Medellín,2022-03-06 14:54:27.816954239,Premium,,500,20,600,25,1.0,0.05,0.07
10237,Carlos,Lopez,72,CDMX,2022-03-06 21:28:45.731432859,Premium,,500,20,600,25,1.0,0.05,0.07
10238,Luis,Torres,61,Cali,2022-03-07 04:03:03.645911478,Premium,"1,72264E+18",500,20,600,25,1.0,0.05,0.07
10239,Mariana,Lopez,53,CDMX,2022-03-07 10:37:21.560390098,Premium,,500,20,600,25,1.0,0.05,0.07
10240,Mariana,Ramirez,45,Bogotá,2022-03-07 17:11:39.474868718,Premium,,500,20,600,25,1.0,0.05,0.07
10241,Sofia,Garcia,62,MTY,2022-03-07 23:45:57.389347337,Basico,,100,5,100,12,1.2,0.08,0.1
10242,Ana,Ramirez,34,Medellín,2022-03-08 06:20:15.303825957,Basico,,100,5,100,12,1.2,0.08,0.1
10243,Ana,Gomez,-999,MTY,2022-03-08 12:54:33.218304576,Premium,,500,20,600,25,1.0,0.05,0.07
10244,Carlos,Garcia,76,Cali,2022-03-08 19:28:51.132783196,Basico,,100,5,100,12,1.2,0.08,0.1
10245,Sofia,Ramirez,57,Bogotá,2022-03-09 02:03:09.047261816,Premium,,500,20,600,25,1.0,0.05,0.07
10246,Mariana,Torres,75,Cali,2022-03-09 08:37:26.961740435,Premium,,500,20,600,25,1.0,0.05,0.07
10247,Mateo,Garcia,69,,2022-03-09 15:11:44.876219055,Basico,,100,5,100,12,1.2,0.08,0.1
10248,Sofia,Garcia,20,Medellín,2026-05-10 00:00:00.000000000,Premium,"1,72506E+18",500,20,600,25,1.0,0.05,0.07
10249,Carlos,Lopez,29,,2022-03-10 04:20:20.705176294,Basico,,100,5,100,12,1.2,0.08,0.1
10250,Carlos,Torres,56,CDMX,2022-03-10 10:54:38.619654914,Basico,,100,5,100,12,1.2,0.08,0.1
10251,Sofia,Gomez,29,MTY,2022-03-10 17:28:56.534133534,Basico,,100,5,100,12,1.2,0.08,0.1
10252,Carlos,Ramirez,19,CDMX,2022-03-11 00:03:14.448612153,Basico,,100,5,100,12,1.2,0.08,0.1
10253,Sofia,Lopez,73,GDL,2022-03-11 06:37:32.363090773,Basico,,100,5,100,12,1.2,0.08,0.1
10254,Luis,Ramirez,63,Cali,2022-03-11 13:11:50.277569393,Basico,,100,5,100,12,1.2,0.08,0.1
10255,Sofia,Gomez,39,CDMX,2022-03-11 19:46:08.192048012,Basico,,100,5,100,12,1.2,0.08,0.1
10256,Sofia,Gomez,40,Bogotá,2022-03-12 02:20:26.106526632,Premium,,500,20,600,25,1.0,0.05,0.07
10257,Carlos,Garcia,47,Bogotá,2022-03-12 08:54:44.021005252,Basico,,100,5,100,12,1.2,0.08,0.1
10258,Carlos,Gomez,22,Bogotá,2022-03-12 15:29:01.935483871,Basico,,100,5,100,12,1.2,0.08,0.1
10259,Ana,Ramirez,26,Bogotá,2022-03-12 22:03:19.849962491,Basico,,100,5,100,12,1.2,0.08,0.1
10260,Ana,Torres,38,Cali,2022-03-13 04:37:37.764441111,Premium,,500,20,600,25,1.0,0.05,0.07
10261,Luis,Torres,28,CDMX,2022-03-13 11:11:55.678919730,Premium,"1,72619E+18",500,20,600,25,1.0,0.05,0.07
10262,Ana,Garcia,22,MTY,2022-03-13 17:46:13.593398350,Basico,,100,5,100,12,1.2,0.08,0.1
10263,Sofia,Ramirez,52,Medellín,2022-03-14 00:20:31.507876970,Basico,,100,5,100,12,1.2,0.08,0.1
10264,Carlos,Ramirez,44,Medellín,2022-03-14 06:54:49.422355589,Premium,,500,20,600,25,1.0,0.05,0.07
10265,Ana,Gomez,66,Bogotá,2022-03-14 13:29:07.336834209,Basico,,100,5,100,12,1.2,0.08,0.1
10266,Ana,Ramirez,19,?,2022-03-14 20:03:25.251312829,Basico,,100,5,100,12,1.2,0.08,0.1
10267,Luis,Lopez,41,Bogotá,2022-03-15 02:37:43.165791448,Basico,,100,5,100,12,1.2,0.08,0.1
10268,Mariana,Gomez,48,Bogotá,2022-03-15 09:12:01.080270068,Basico,,100,5,100,12,1.2,0.08,0.1
10269,Luis,Lopez,50,CDMX,2022-03-15 15:46:18.994748688,Premium,,500,20,600,25,1.0,0.05,0.07
10270,Sofia,Garcia,56,Bogotá,2022-03-15 22:20:36.909227307,Basico,"1,72938E+18",100,5,100,12,1.2,0.08,0.1
10271,Carlos,Torres,47,Medellín,2022-03-16 04:54:54.823705927,Basico,,100,5,100,12,1.2,0.08,0.1
10272,Luis,Garcia,63,CDMX,2022-03-16 11:29:12.738184546,Basico,,100,5,100,12,1.2,0.08,0.1
10273,Ana,Torres,54,MTY,2022-03-16 18:03:30.652663166,Premium,,500,20,600,25,1.0,0.05,0.07
10274,Carlos,Garcia,68,Cali,2022-03-17 00:37:48.567141786,Premium,,500,20,600,25,1.0,0.05,0.07
10275,Carlos,Ramirez,45,MTY,2022-03-17 07:12:06.481620405,Premium,,500,20,600,25,1.0,0.05,0.07
10276,Ana,Lopez,77,GDL,2022-03-17 13:46:24.396099025,Premium,,500,20,600,25,1.0,0.05,0.07
10277,Luis,Torres,48,Medellín,2022-03-17 20:20:42.310577645,Basico,,100,5,100,12,1.2,0.08,0.1
10278,Ana,Gomez,28,GDL,2022-03-18 02:55:00.225056264,Premium,,500,20,600,25,1.0,0.05,0.07
10279,Mariana,Lopez,40,,2022-03-18 09:29:18.139534884,Basico,,100,5,100,12,1.2,0.08,0.1
10280,Carlos,Gomez,74,CDMX,2022-03-18 16:03:36.054013504,Premium,,500,20,600,25,1.0,0.05,0.07
10281,Mateo,Lopez,19,Medellín,2022-03-18 22:37:53.968492123,Basico,,100,5,100,12,1.2,0.08,0.1
10282,Mateo,Lopez,57,Bogotá,2022-03-19 05:12:11.882970743,Basico,,100,5,100,12,1.2,0.08,0.1
10283,Sofia,Garcia,58,?,2022-03-19 11:46:29.797449363,Basico,"1,71901E+18",100,5,100,12,1.2,0.08,0.1
10284,Ana,Torres,44,CDMX,2022-03-19 18:20:47.711927982,Premium,,500,20,600,25,1.0,0.05,0.07
10285,Ana,Torres,52,Medellín,2022-03-20 00:55:05.626406602,Premium,,500,20,600,25,1.0,0.05,0.07
10286,Sofia,Lopez,19,Bogotá,2022-03-20 07:29:23.540885222,Basico,,100,5,100,12,1.2,0.08,0.1
10287,Sofia,Ramirez,56,Bogotá,2022-03-20 14:03:41.455363841,Basico,,100,5,100,12,1.2,0.08,0.1
10288,Sofia,Ramirez,54,Bogotá,2022-03-20 20:37:59.369842461,Premium,,500,20,600,25,1.0,0.05,0.07
10289,Carlos,Gomez,38,Medellín,2022-03-21 03:12:17.284321081,Basico,,100,5,100,12,1.2,0.08,0.1
10290,Mariana,Gomez,75,,2022-03-21 09:46:35.198799700,Premium,"1,71772E+18",500,20,600,25,1.0,0.05,0.07
10291,Ana,Garcia,22,CDMX,2022-03-21 16:20:53.113278320,Basico,,100,5,100,12,1.2,0.08,0.1
10292,Carlos,Lopez,69,CDMX,2022-03-21 22:55:11.027756940,Basico,,100,5,100,12,1.2,0.08,0.1
10293,Sofia,Gomez,62,Cali,2022-03-22 05:29:28.942235559,Basico,,100,5,100,12,1.2,0.08,0.1
10294,Ana,Gomez,38,CDMX,2022-03-22 12:03:46.856714179,Basico,,100,5,100,12,1.2,0.08,0.1
10295,Carlos,Lopez,46,,2022-03-22 18:38:04.771192799,Basico,,100,5,100,12,1.2,0.08,0.1
10296,Mariana,Garcia,37,Medellín,2022-03-23 01:12:22.685671418,Basico,,100,5,100,12,1.2,0.08,0.1
10297,Carlos,Gomez,-999,Medellín,2022-03-23 07:46:40.600150038,Basico,,100,5,100,12,1.2,0.08,0.1
10298,Mariana,Garcia,78,GDL,2022-03-23 14:20:58.514628658,Basico,,100,5,100,12,1.2,0.08,0.1
10299,Sofia,Torres,55,GDL,2022-03-23 20:55:16.429107277,Basico,,100,5,100,12,1.2,0.08,0.1
10300,Mariana,Garcia,37,Medellín,2022-03-24 03:29:34.343585897,Premium,,500,20,600,25,1.0,0.05,0.07
10301,Ana,Ramirez,67,,2022-03-24 10:03:52.258064517,Basico,,100,5,100,12,1.2,0.08,0.1
10302,Sofia,Ramirez,42,,2022-03-24 16:38:10.172543136,Basico,,100,5,100,12,1.2,0.08,0.1
10303,Ana,Garcia,19,GDL,2022-03-24 23:12:28.087021756,Basico,,100,5,100,12,1.2,0.08,0.1
10304,Mateo,Ramirez,74,CDMX,2022-03-25 05:46:46.001500376,Basico,,100,5,100,12,1.2,0.08,0.1
10305,Luis,Torres,49,CDMX,2022-03-25 12:21:03.915978995,Premium,,500,20,600,25,1.0,0.05,0.07
10306,Mariana,Lopez,43,?,2022-03-25 18:55:21.830457615,Basico,,100,5,100,12,1.2,0.08,0.1
10307,Luis,Ramirez,23,GDL,2022-03-26 01:29:39.744936234,Premium,,500,20,600,25,1.0,0.05,0.07
10308,Luis,Ramirez,58,CDMX,2022-03-26 08:03:57.659414854,Basico,"1,7185E+18",100,5,100,12,1.2,0.08,0.1
10309,Mariana,Garcia,74,GDL,2022-03-26 14:38:15.573893474,Basico,,100,5,100,12,1.2,0.08,0.1
10310,Sofia,Torres,20,MTY,2022-03-26 21:12:33.488372093,Basico,,100,5,100,12,1.2,0.08,0.1
10311,Mateo,Lopez,50,,2022-03-27 03:46:51.402850713,Premium,,500,20,600,25,1.0,0.05,0.07
10312,Ana,Garcia,18,Bogotá,2022-03-27 10:21:09.317329333,Premium,,500,20,600,25,1.0,0.05,0.07
10313,Carlos,Garcia,68,GDL,2022-03-27 16:55:27.231807952,Basico,,100,5,100,12,1.2,0.08,0.1
10314,Ana,Torres,22,MTY,2022-03-27 23:29:45.146286572,Premium,,500,20,600,25,1.0,0.05,0.07
10315,Carlos,Lopez,30,MTY,2022-03-28 06:04:03.060765192,Basico,,100,5,100,12,1.2,0.08,0.1
10316,Ana,Torres,36,CDMX,2022-03-28 12:38:20.975243811,Premium,,500,20,600,25,1.0,0.05,0.07
10317,Mariana,Lopez,29,CDMX,2022-03-28 19:12:38.889722431,Basico,"1,73301E+18",100,5,100,12,1.2,0.08,0.1
10318,Mateo,Torres,65,Medellín,2022-03-29 01:46:56.804201051,Basico,,100,5,100,12,1.2,0.08,0.1
10319,Carlos,Garcia,42,CDMX,2022-03-29 08:21:14.718679670,Basico,,100,5,100,12,1.2,0.08,0.1
10320,Sofia,Garcia,74,GDL,2026-05-10 00:00:00.000000000,Premium,,500,20,600,25,1.0,0.05,0.07
10321,Ana,Gomez,68,MTY,2022-03-29 21:29:50.547636910,Premium,,500,20,600,25,1.0,0.05,0.07
10322,Ana,Ramirez,52,Cali,2022-03-30 04:04:08.462115529,Premium,,500,20,600,25,1.0,0.05,0.07
10323,Carlos,Torres,29,Bogotá,2022-03-30 10:38:26.376594149,Premium,,500,20,600,25,1.0,0.05,0.07
10324,Sofia,Gomez,47,Medellín,2022-03-30 17:12:44.291072769,Basico,,100,5,100,12,1.2,0.08,0.1
10325,Sofia,Ramirez,22,Bogotá,2022-03-30 23:47:02.205551388,Premium,,500,20,600,25,1.0,0.05,0.07
10326,Mariana,Torres,51,Medellín,2026-05-10 00:00:00.000000000,Premium,,500,20,600,25,1.0,0.05,0.07
10327,Mariana,Lopez,39,CDMX,2022-03-31 12:55:38.034508628,Basico,,100,5,100,12,1.2,0.08,0.1
10328,Mariana,Ramirez,56,,2022-03-31 19:29:55.948987247,Basico,,100,5,100,12,1.2,0.08,0.1
10329,Mariana,Garcia,30,CDMX,2022-04-01 02:04:13.863465867,Premium,,500,20,600,25,1.0,0.05,0.07
10330,Mariana,Gomez,74,Bogotá,2022-04-01 08:38:31.777944487,Premium,,500,20,600,25,1.0,0.05,0.07
10331,Mariana,Ramirez,64,Cali,2022-04-01 15:12:49.692423106,Premium,,500,20,600,25,1.0,0.05,0.07
10332,Mateo,Ramirez,71,Bogotá,2022-04-01 21:47:07.606901726,Premium,,500,20,600,25,1.0,0.05,0.07
10333,Sofia,Garcia,20,,2022-04-02 04:21:25.521380346,Premium,,500,20,600,25,1.0,0.05,0.07
10334,Mariana,Torres,77,Bogotá,2022-04-02 10:55:43.435858965,Premium,,500,20,600,25,1.0,0.05,0.07
10335,Sofia,Lopez,70,?,2022-04-02 17:30:01.350337585,Premium,,500,20,600,25,1.0,0.05,0.07
10336,Sofia,Garcia,37,Cali,2022-04-03 00:04:19.264816204,Premium,,500,20,600,25,1.0,0.05,0.07
10337,Luis,Lopez,48,,2022-04-03 06:38:37.179294824,Basico,,100,5,100,12,1.2,0.08,0.1
10338,Mateo,Torres,22,,2022-04-03 13:12:55.093773444,Basico,,100,5,100,12,1.2,0.08,0.1
10339,Mariana,Ramirez,41,,2022-04-03 19:47:13.008252063,Basico,,100,5,100,12,1.2,0.08,0.1
10340,Ana,Lopez,57,Medellín,2022-04-04 02:21:30.922730683,Premium,"1,73483E+18",500,20,600,25,1.0,0.05,0.07
10341,Carlos,Gomez,71,MTY,2022-04-04 08:55:48.837209303,Basico,"1,72221E+18",100,5,100,12,1.2,0.08,0.1
10342,Ana,Gomez,50,CDMX,2022-04-04 15:30:06.751687922,Basico,,100,5,100,12,1.2,0.08,0.1
10343,Mateo,Garcia,25,Medellín,2022-04-04 22:04:24.666166542,Basico,,100,5,100,12,1.2,0.08,0.1
10344,Carlos,Torres,41,,2022-04-05 04:38:42.580645162,Premium,,500,20,600,25,1.0,0.05,0.07
10345,Mateo,Garcia,67,Medellín,2022-04-05 11:13:00.495123781,Basico,,100,5,100,12,1.2,0.08,0.1
10346,Sofia,Garcia,37,,2022-04-05 17:47:18.409602401,Basico,,100,5,100,12,1.2,0.08,0.1
10347,Carlos,Garcia,77,Cali,2022-04-06 00:21:36.324081021,Basico,,100,5,100,12,1.2,0.08,0.1
10348,Sofia,Gomez,33,CDMX,2022-04-06 06:55:54.238559640,Basico,,100,5,100,12,1.2,0.08,0.1
10349,Ana,Gomez,67,GDL,2022-04-06 13:30:12.153038260,Basico,,100,5,100,12,1.2,0.08,0.1
10350,Ana,Garcia,69,MTY,2022-04-06 20:04:30.067516880,Basico,,100,5,100,12,1.2,0.08,0.1
10351,Carlos,Gomez,29,CDMX,2022-04-07 02:38:47.981995499,Basico,,100,5,100,12,1.2,0.08,0.1
10352,Carlos,Torres,30,Bogotá,2022-04-07 09:13:05.896474119,Basico,,100,5,100,12,1.2,0.08,0.1
10353,Mariana,Garcia,62,,2022-04-07 15:47:23.810952739,Basico,,100,5,100,12,1.2,0.08,0.1
10354,Mateo,Gomez,59,Cali,2022-04-07 22:21:41.725431358,Basico,,100,5,100,12,1.2,0.08,0.1
10355,Mariana,Lopez,56,Bogotá,2022-04-08 04:55:59.639909978,Premium,,500,20,600,25,1.0,0.05,0.07
10356,Mateo,Garcia,42,CDMX,2022-04-08 11:30:17.554388598,Basico,,100,5,100,12,1.2,0.08,0.1
10357,Mariana,Garcia,63,MTY,2022-04-08 18:04:35.468867217,Basico,,100,5,100,12,1.2,0.08,0.1
10358,Sofia,Torres,49,Bogotá,2022-04-09 00:38:53.383345837,Basico,,100,5,100,12,1.2,0.08,0.1
10359,Carlos,Ramirez,79,MTY,2022-04-09 07:13:11.297824457,Basico,,100,5,100,12,1.2,0.08,0.1
10360,Ana,Ramirez,41,CDMX,2022-04-09 13:47:29.212303076,Basico,,100,5,100,12,1.2,0.08,0.1
10361,Mateo,Torres,65,Bogotá,2022-04-09 20:21:47.126781696,Basico,,100,5,100,12,1.2,0.08,0.1
10362,Mateo,Torres,64,GDL,2022-04-10 02:56:05.041260316,Basico,,100,5,100,12,1.2,0.08,0.1
10363,Ana,Torres,61,,2022-04-10 09:30:22.955738935,Basico,,100,5,100,12,1.2,0.08,0.1
10364,Mariana,Ramirez,26,CDMX,2022-04-10 16:04:40.870217555,Basico,,100,5,100,12,1.2,0.08,0.1
10365,Mateo,Torres,57,CDMX,2022-04-10 22:38:58.784696175,Premium,,500,20,600,25,1.0,0.05,0.07
10366,Sofia,Gomez,67,CDMX,2022-04-11 05:13:16.699174794,Basico,,100,5,100,12,1.2,0.08,0.1
10367,Carlos,Garcia,40,MTY,2022-04-11 11:47:34.613653414,Premium,,500,20,600,25,1.0,0.05,0.07
10368,Ana,Garcia,67,Medellín,2022-04-11 18:21:52.528132034,Basico,"1,72938E+18",100,5,100,12,1.2,0.08,0.1
10369,Carlos,Lopez,30,Medellín,2022-04-12 00:56:10.442610653,Premium,,500,20,600,25,1.0,0.05,0.07
10370,Mateo,Lopez,77,Bogotá,2022-04-12 07:30:28.357089273,Basico,,100,5,100,12,1.2,0.08,0.1
10371,Mateo,Garcia,76,Medellín,2022-04-12 14:04:46.271567892,Premium,,500,20,600,25,1.0,0.05,0.07
10372,Ana,Gomez,49,MTY,2022-04-12 20:39:04.186046512,Basico,,100,5,100,12,1.2,0.08,0.1
10373,Sofia,Ramirez,67,Medellín,2022-04-13 03:13:22.100525132,Basico,,100,5,100,12,1.2,0.08,0.1
10374,Luis,Ramirez,32,CDMX,2022-04-13 09:47:40.015003751,Basico,,100,5,100,12,1.2,0.08,0.1
10375,Ana,Gomez,53,MTY,2022-04-13 16:21:57.929482371,Basico,,100,5,100,12,1.2,0.08,0.1
10376,Luis,Ramirez,66,Cali,2022-04-13 22:56:15.843960991,Premium,,500,20,600,25,1.0,0.05,0.07
10377,Mariana,Torres,-999,Cali,2022-04-14 05:30:33.758439610,Premium,,500,20,600,25,1.0,0.05,0.07
10378,Luis,Garcia,22,Medellín,2022-04-14 12:04:51.672918230,Basico,,100,5,100,12,1.2,0.08,0.1
10379,Sofia,Garcia,39,GDL,2022-04-14 18:39:09.587396850,Basico,,100,5,100,12,1.2,0.08,0.1
10380,Mariana,Gomez,33,GDL,2022-04-15 01:13:27.501875469,Basico,,100,5,100,12,1.2,0.08,0.1
10381,Luis,Ramirez,58,,2022-04-15 07:47:45.416354090,Premium,,500,20,600,25,1.0,0.05,0.07
10382,Mariana,Lopez,27,CDMX,2022-04-15 14:22:03.330832708,Basico,"1,71936E+18",100,5,100,12,1.2,0.08,0.1
10383,Luis,Lopez,41,GDL,2022-04-15 20:56:21.245311328,Basico,,100,5,100,12,1.2,0.08,0.1
10384,Sofia,Ramirez,35,CDMX,2022-04-16 03:30:39.159789948,Premium,,500,20,600,25,1.0,0.05,0.07
10385,Luis,Lopez,66,MTY,2022-04-16 10:04:57.074268568,Basico,,100,5,100,12,1.2,0.08,0.1
10386,Luis,Gomez,35,GDL,2022-04-16 16:39:14.988747188,Premium,,500,20,600,25,1.0,0.05,0.07
10387,Luis,Gomez,24,Bogotá,2022-04-16 23:13:32.903225806,Basico,,100,5,100,12,1.2,0.08,0.1
10388,Ana,Ramirez,21,Bogotá,2022-04-17 05:47:50.817704426,Basico,,100,5,100,12,1.2,0.08,0.1
10389,Ana,Lopez,43,,2022-04-17 12:22:08.732183046,Basico,,100,5,100,12,1.2,0.08,0.1
10390,Ana,Gomez,22,CDMX,2022-04-17 18:56:26.646661666,Premium,,500,20,600,25,1.0,0.05,0.07
10391,Sofia,Gomez,77,MTY,2022-04-18 01:30:44.561140286,Basico,,100,5,100,12,1.2,0.08,0.1
10392,Mariana,Torres,72,Bogotá,2022-04-18 08:05:02.475618906,Basico,,100,5,100,12,1.2,0.08,0.1
10393,Mateo,Torres,33,Medellín,2022-04-18 14:39:20.390097524,Basico,,100,5,100,12,1.2,0.08,0.1
10394,Luis,Gomez,52,Bogotá,2022-04-18 21:13:38.304576144,Premium,"1,72912E+18",500,20,600,25,1.0,0.05,0.07
10395,Luis,Ramirez,43,Cali,2022-04-19 03:47:56.219054764,Basico,,100,5,100,12,1.2,0.08,0.1
10396,Sofia,Garcia,35,CDMX,2022-04-19 10:22:14.133533384,Basico,,100,5,100,12,1.2,0.08,0.1
10397,Luis,Garcia,46,Cali,2022-04-19 16:56:32.048012004,Basico,,100,5,100,12,1.2,0.08,0.1
10398,Ana,Gomez,40,Bogotá,2022-04-19 23:30:49.962490624,Premium,,500,20,600,25,1.0,0.05,0.07
10399,Mateo,Gomez,70,CDMX,2022-04-20 06:05:07.876969242,Premium,,500,20,600,25,1.0,0.05,0.07
10400,Carlos,Gomez,31,,2022-04-20 12:39:25.791447862,Basico,,100,5,100,12,1.2,0.08,0.1
10401,Luis,Ramirez,32,Medellín,2022-04-20 19:13:43.705926482,Basico,,100,5,100,12,1.2,0.08,0.1
10402,Ana,Torres,66,CDMX,2022-04-21 01:48:01.620405102,Premium,"1,71841E+18",500,20,600,25,1.0,0.05,0.07
10403,Carlos,Gomez,50,CDMX,2022-04-21 08:22:19.534883722,Premium,,500,20,600,25,1.0,0.05,0.07
10404,Mateo,Gomez,42,CDMX,2022-04-21 14:56:37.449362342,Basico,,100,5,100,12,1.2,0.08,0.1
10405,Carlos,Lopez,38,Medellín,2022-04-21 21:30:55.363840960,Premium,,500,20,600,25,1.0,0.05,0.07
10406,Ana,Ramirez,34,CDMX,2022-04-22 04:05:13.278319580,Basico,,100,5,100,12,1.2,0.08,0.1
10407,Mariana,Gomez,40,GDL,2022-04-22 10:39:31.192798200,Basico,,100,5,100,12,1.2,0.08,0.1
10408,Mariana,Lopez,74,CDMX,2022-04-22 17:13:49.107276820,Premium,,500,20,600,25,1.0,0.05,0.07
10409,Carlos,Garcia,60,Medellín,2022-04-22 23:48:07.021755440,Basico,,100,5,100,12,1.2,0.08,0.1
10410,Sofia,Gomez,34,Cali,2022-04-23 06:22:24.936234060,Premium,,500,20,600,25,1.0,0.05,0.07
10411,Carlos,Gomez,75,Cali,2022-04-23 12:56:42.850712678,Basico,,100,5,100,12,1.2,0.08,0.1
10412,Luis,Lopez,31,CDMX,2022-04-23 19:31:00.765191298,Basico,,100,5,100,12,1.2,0.08,0.1
10413,Luis,Ramirez,46,,2022-04-24 02:05:18.679669918,Premium,,500,20,600,25,1.0,0.05,0.07
10414,Mariana,Gomez,37,Medellín,2022-04-24 08:39:36.594148538,Basico,,100,5,100,12,1.2,0.08,0.1
10415,Sofia,Garcia,47,,2022-04-24 15:13:54.508627158,Basico,,100,5,100,12,1.2,0.08,0.1
10416,Ana,Gomez,36,Bogotá,2022-04-24 21:48:12.423105776,Premium,,500,20,600,25,1.0,0.05,0.07
10417,Luis,Garcia,70,Bogotá,2022-04-25 04:22:30.337584396,Basico,,100,5,100,12,1.2,0.08,0.1
10418,Mariana,Torres,56,Cali,2022-04-25 10:56:48.252063016,Basico,,100,5,100,12,1.2,0.08,0.1
10419,Mateo,Torres,73,CDMX,2022-04-25 17:31:06.166541636,Premium,,500,20,600,25,1.0,0.05,0.07
10420,Mariana,Garcia,30,Bogotá,2022-04-26 00:05:24.081020256,Basico,,100,5,100,12,1.2,0.08,0.1
10421,Luis,Ramirez,35,Cali,2022-04-26 06:39:41.995498876,Premium,,500,20,600,25,1.0,0.05,0.07
10422,Luis,Gomez,40,Cali,2022-04-26 13:13:59.909977494,Premium,"1,735E+18",500,20,600,25,1.0,0.05,0.07
10423,Mariana,Gomez,79,,2022-04-26 19:48:17.824456114,Basico,,100,5,100,12,1.2,0.08,0.1
10424,Ana,Torres,63,Medellín,2022-04-27 02:22:35.738934734,Basico,,100,5,100,12,1.2,0.08,0.1
10425,Carlos,Garcia,50,GDL,2022-04-27 08:56:53.653413354,Premium,,500,20,600,25,1.0,0.05,0.07
10426,Luis,Gomez,56,CDMX,2022-04-27 15:31:11.567891974,Basico,,100,5,100,12,1.2,0.08,0.1
10427,Mariana,Gomez,57,Bogotá,2022-04-27 22:05:29.482370594,Basico,,100,5,100,12,1.2,0.08,0.1
10428,Mariana,Ramirez,35,Bogotá,2022-04-28 04:39:47.396849212,Basico,,100,5,100,12,1.2,0.08,0.1
10429,Sofia,Lopez,26,GDL,2022-04-28 11:14:05.311327832,Basico,"1,71876E+18",100,5,100,12,1.2,0.08,0.1
10430,Carlos,Torres,50,CDMX,2022-04-28 17:48:23.225806452,Basico,,100,5,100,12,1.2,0.08,0.1
10431,Mateo,Torres,49,Bogotá,2022-04-29 00:22:41.140285072,Premium,,500,20,600,25,1.0,0.05,0.07
10432,Ana,Lopez,78,Cali,2022-04-29 06:56:59.054763692,Premium,,500,20,600,25,1.0,0.05,0.07
10433,Mateo,Gomez,71,,2022-04-29 13:31:16.969242312,Basico,"1,72904E+18",100,5,100,12,1.2,0.08,0.1
10434,Carlos,Ramirez,34,Cali,2022-04-29 20:05:34.883720930,Basico,,100,5,100,12,1.2,0.08,0.1
10435,Carlos,Ramirez,36,Cali,2022-04-30 02:39:52.798199550,Premium,,500,20,600,25,1.0,0.05,0.07
10436,Carlos,Torres,44,Medellín,2022-04-30 09:14:10.712678170,Basico,,100,5,100,12,1.2,0.08,0.1
10437,Mateo,Ramirez,23,,2022-04-30 15:48:28.627156790,Premium,,500,20,600,25,1.0,0.05,0.07
10438,Carlos,Lopez,52,Medellín,2022-04-30 22:22:46.541635410,Premium,,500,20,600,25,1.0,0.05,0.07
10439,Mariana,Gomez,73,?,2022-05-01 04:57:04.456114030,Premium,,500,20,600,25,1.0,0.05,0.07
10440,Mateo,Lopez,54,,2022-05-01 11:31:22.370592648,Basico,,100,5,100,12,1.2,0.08,0.1
10441,Carlos,Garcia,51,,2022-05-01 18:05:40.285071268,Basico,,100,5,100,12,1.2,0.08,0.1
10442,Mariana,Torres,37,MTY,2022-05-02 00:39:58.199549888,Basico,,100,5,100,12,1.2,0.08,0.1
10443,Sofia,Ramirez,42,CDMX,2022-05-02 07:14:16.114028508,Basico,"1,72333E+18",100,5,100,12,1.2,0.08,0.1
10444,Carlos,Garcia,21,CDMX,2022-05-02 13:48:34.028507128,Basico,,100,5,100,12,1.2,0.08,0.1
10445,Mateo,Ramirez,27,CDMX,2022-05-02 20:22:51.942985748,Premium,"1,72826E+18",500,20,600,25,1.0,0.05,0.07
10446,Luis,Gomez,27,CDMX,2022-05-03 02:57:09.857464366,Premium,,500,20,600,25,1.0,0.05,0.07
10447,Carlos,Gomez,41,GDL,2022-05-03 09:31:27.771942986,Premium,,500,20,600,25,1.0,0.05,0.07
